parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Luer og hatter,Pannebånd,category,/3071/3071690/original.154x75!m.jpg,635 produkter,Pannebånd,Pannebånd,/kategorier/pannebaand,filter,Klær og sko>Accessories og tilbehør>Luer og hatter>Pannebånd,1717733687807705088,12815,3312,Klær og sko,,Pannebånd,12815,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Accessories og tilbehør,Luer og hatter"
Hodeplagg til barn,Pannebånd til barn,category,/3155/3155090/Panneba%CC%8And.132x75!m.jpg,11 produkter,Pannebånd til barn,Pannebånd til barn,/kategorier/pannebaand-til-barn,products,Klær og sko>Barneklær>Accessories og tilbehør til barn>Hodeplagg til barn>Pannebånd til barn,1717733687807705089,13222,1055,Klær og sko,,Pannebånd til barn,13222,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Barneklær,Accessories og tilbehør til barn,Hodeplagg til barn"
Accessories og tilbehør,Paraply,category,/3007/3007778/original.78x75!m.jpg,63 produkter,Paraply,Paraply,/kategorier/paraply,products,Klær og sko>Accessories og tilbehør>Paraply,1717733687807705090,12548,1483,Klær og sko,,Paraply,12548,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Accessories og tilbehør"
Småoppbevaring,Paraplystativ,category,/3167/3167173/p_32885-01-01.482x1024m.36x75!m.jpg,19 produkter,Paraplystativ,Paraplystativ,/kategorier/paraplystativ,products,Hjem og husholdning>Interiør>Småoppbevaring>Paraplystativ,1717733687808753664,13298,1060,Hjem og husholdning,,Paraplystativ,13298,,false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Interiør,Småoppbevaring"
Parasoll og tilbehør,Parasoll,category,/2943/2943857/original.76x75!m.jpg,121 produkter,Parasoll,Parasoll,/kategorier/parasoll,products,Hage og utemiljø>Hagemøbler>Parasoll og tilbehør>Parasoll,1717733687809802240,12140,1038,Hage og utemiljø,"balkongparasoll,hageparasoll,parasoller",Parasoll,12140,"parasoller,hageparasoll,balkongparasoll",false,2021-11-29T04:01:40.409Z,"Hage og utemiljø,Hagemøbler,Parasoll og tilbehør"
Hagemøbler,Parasoll og tilbehør,category,/2943/2943856/original.76x75!m.jpg,121 produkter,Parasoll og tilbehør,Parasoll og tilbehør,/kategorier/parasoll-og-tilbehor,categories,Hage og utemiljø>Hagemøbler>Parasoll og tilbehør,1717733687809802241,12139,1038,Hage og utemiljø,,Parasoll og tilbehør,12139,,false,2021-11-29T04:01:40.409Z,"Hage og utemiljø,Hagemøbler"
Parasoll og tilbehør,Parasollfot,category,/2944/2944077/original.76x75!m.jpg,232 produkter,Parasollfot,Parasollfot,/kategorier/parasollfot,search,Hage og utemiljø>Hagemøbler>Parasoll og tilbehør>Parasollfot,1717733687809802242,12141,1005,Hage og utemiljø,"fot,parasoll",Parasollfot,12141,"parasoll,fot",false,2021-11-29T04:01:40.409Z,"Hage og utemiljø,Hagemøbler,Parasoll og tilbehør"
Skjønnhet og helse,Parfyme,category,/3198/3198986/P-38664.640x589m.82x75!m.jpg,1721 produkter,Parfyme,Parfyme,/kategorier/parfyme,products,Skjønnhet og helse>Parfyme,1717733687809802243,10136,5523,Skjønnhet og helse,"duft,edp,edt,parfymer",Parfyme,10136,"duft,parfymer,edt,edp",false,2021-11-29T04:01:40.409Z,Skjønnhet og helse
Vinterjakke,Parkas,category,/3045/3045392/original.44x75!m.jpg,2313 produkter,Parkas,Parkas,/kategorier/parkas,filter,Klær og sko>Ytterjakke>Vinterjakke>Parkas,1717733687810850816,11530,16046,Klær og sko,dunparkas,Parkas,11530,dunparkas,false,2021-11-29T04:01:40.409Z,"Klær og sko,Ytterjakke,Vinterjakke"
Gulv og gulvbelegg,Parkett,category,/2891/2891918/original.84x75!m.jpg,398 produkter,Parkett,Parkett,/kategorier/parkett,products,Bygg og verktøy>Gulv og gulvbelegg>Parkett,1717733687810850817,12000,1930,Bygg og verktøy,,Parkett,12000,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Gulv og gulvbelegg"
Hage og utemiljø,Partytelt,category,/3231/3231590/i.150x75!m.jpg,40 produkter,Partytelt,Partytelt,/kategorier/partytelt,products,Hage og utemiljø>Partytelt,1717733687810850818,11951,1079,Hage og utemiljø,"hagetelt,store,telt",Partytelt,11951,"hagetelt,store,telt",false,2021-11-29T04:01:40.409Z,Hage og utemiljø
Helsekost,Pasta og ris,category,/3155/3155455/7090020828466_A1N1.58x75!m.png,16 produkter,Pasta og ris,Pasta og ris,/kategorier/pasta-og-ris,products,Skjønnhet og helse>Apotek>Helsekost>Pasta og ris,1717733687810850819,13241,1006,Skjønnhet og helse,,Pasta og ris,13241,,false,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Apotek,Helsekost"
Kjøkkenutstyr,Pastamaskin,category,/3230/3230268/9742354874398_4007371048880_384123_jpg.480x432m.84x75!m.jpg,22 produkter,Pastamaskin,Pastamaskin,/kategorier/pastamaskin,products,Hjem og husholdning>Kjøkken>Kjøkkenutstyr>Pastamaskin,1717733687810850820,13571,2098,Hjem og husholdning,,Pastamaskin,13571,,false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Kjøkken,Kjøkkenutstyr"
Byggbeslag,Patentbånd og hullbånd,category,/3276/3276215/i.48x75!m.jpg,68 produkter,Patentbånd og hullbånd,Patentbånd og hullbånd,/kategorier/patentbaand-og-hullbaand,filter,Bygg og verktøy>Beslag>Byggbeslag>Patentbånd og hullbånd,1717733687810850821,13760,1022,Bygg og verktøy,,Patentbånd og hullbånd,13760,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Beslag,Byggbeslag"
Hagemøbler,Paviljong,category,/2940/2940797/original.82x75!m.png,2320 produkter,Paviljong,Paviljong,/kategorier/paviljong,search,Hage og utemiljø>Hagemøbler>Paviljong,1717733687811899392,12103,1005,Hage og utemiljø,"hagepaviljong,i,paviljong,tre",Paviljong,12103,"hagepaviljong,paviljong,i,tre",false,2021-11-29T04:01:40.409Z,"Hage og utemiljø,Hagemøbler"
Datatilbehør,PC-briller,category,/860/860752/original.100x75!m.jpg,20 produkter,PC-briller,PC-briller,/kategorier/pc-briller,products,Data>Datatilbehør>PC-briller,1717733687811899393,11027,1203,Data,,PC-briller,11027,,false,2021-11-29T04:01:40.409Z,"Data,Datatilbehør"
Datatilbehør,PC-høyttaler,category,/424/424593/344961.100x75!m.jpg,61 produkter,PC-høyttaler,PC-høyttaler,/kategorier/pc-hoyttaler,products,Data>Datatilbehør>PC-høyttaler,1717733687811899394,11,3053,Data,høytaler,PC-høyttaler,11,høytaler,false,2021-11-29T04:01:40.409Z,"Data,Datatilbehør"
Veske og PC-bag,PC-mappe,category,/2994/2994377/original.108x75!m.jpg,1296 produkter,PC-mappe,PC-mappe,/kategorier/pc-mappe,filter,Klær og sko>Accessories og tilbehør>Veske og PC-bag>PC-mappe,1717733687811899395,12482,5856,Klær og sko,,PC-mappe,12482,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Accessories og tilbehør,Veske og PC-bag"
Tilbehør til bærbar PC,PC-ryggsekk,category,/2933/2933859/original.52x75!m.jpg,,PC-ryggsekk,PC-ryggsekk,/kategorier/ryggsekk?f[11014]=t,pointer,Data>Datatilbehør>Tilbehør til bærbar PC>PC-ryggsekk,1717733687811899396,11718,1000,Data,,PC-ryggsekk,11718,,false,2021-11-29T04:01:40.409Z,"Data,Datatilbehør,Tilbehør til bærbar PC"
Ryggsekk,PC-sekk,category,/3097/3097076/original.958x1176m.62x75!m.jpg,2698 produkter,PC-sekk,PC-sekk,/kategorier/pc-sekk,filter,Sport og friluftsliv>Bære og frakte>Ryggsekk>PC-sekk,1717733687812947968,12932,20430,Sport og friluftsliv,,PC-sekk,12932,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Bære og frakte,Ryggsekk"
Data,PC-skjerm,category,/1823/1823584/original.94x75!m.jpg,1816 produkter,PC-skjerm,PC-skjerm,/kategorier/pc-skjerm,products,Data>PC-skjerm,1717733687812947969,29,30633,Data,"monitor,monitorer,pc-skjermer,skjermer",PC-skjerm,29,"monitor,monitorer,skjermer,pc-skjermer",false,2021-11-29T04:01:40.409Z,Data
Veske og PC-bag,PC-veske,category,/2994/2994375/original.82x75!m.jpg,1296 produkter,PC-veske,PC-veske,/kategorier/pc-veske,filter,Klær og sko>Accessories og tilbehør>Veske og PC-bag>PC-veske,1717733687812947970,60,5856,Klær og sko,"datadeksel,laptop,pc bag,pc-deksel,sleeve,veske",PC-veske,60,"datadeksel,pc-deksel,sleeve,laptop,pc bag,veske",false,2021-11-29T04:01:40.409Z,"Klær og sko,Accessories og tilbehør,Veske og PC-bag"
Lydkort,PCI-lydkort,category,/1710/1710441/original.136x75!m.jpg,10 produkter,PCI-lydkort,PCI-lydkort,/kategorier/pci-lydkort,products,Data>Datakomponenter>Lydkort>PCI-lydkort,1717733687812947971,11677,1334,Data,"lydkort,pc,pci,til",PCI-lydkort,11677,"pci,lydkort,lydkort,til,pc",false,2021-11-29T04:01:40.409Z,"Data,Datakomponenter,Lydkort"
Samfunnsvitenskap,Pedagogikk,category,/3018/3018887/original.46x75!m.jpg,5012 produkter,Pedagogikk,Pedagogikk,/kategorier/pedagogikk,filter,Bøker>Faglitteratur>Samfunnsvitenskap>Pedagogikk,1717733687813996544,12631,4291,Bøker,,Pedagogikk,12631,,false,2021-11-29T04:01:40.409Z,"Bøker,Faglitteratur,Samfunnsvitenskap"
Peistilbehør,Peissett,category,/3039/3039268/3241465A_2_TS.26x75!m.jpg,47 produkter,Peissett,Peissett,/kategorier/peissett,filter,Bygg og verktøy>Ovn og peis>Peistilbehør>Peissett,1717733687813996545,12751,11644,Bygg og verktøy,,Peissett,12751,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Ovn og peis,Peistilbehør"
Ovn og peis,Peistilbehør,category,/3038/3038944/i.48x75!m.jpg,42 produkter,Peistilbehør,Peistilbehør,/kategorier/peistilbehoer,products,Bygg og verktøy>Ovn og peis>Peistilbehør,1717733687813996546,12745,11644,Bygg og verktøy,"askebøtte,bjørkeved,ovnsvifte,peisblåser,peispuster,peissett,ved",Peistilbehør,12745,"peissett,ovnsvifte,peisblåser,peispuster,ved,bjørkeved,askebøtte",false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Ovn og peis"
Grill,Pelletsgrill,category,/2969/2969094/original.76x75!m.jpg,808 produkter,Pelletsgrill,Pelletsgrill,/kategorier/pelletsgrill,filter,Hage og utemiljø>Terrasse og grill>Grill>Pelletsgrill,1717733687813996547,12276,20919,Hage og utemiljø,smoker,Pelletsgrill,12276,smoker,false,2021-11-29T04:01:40.409Z,"Hage og utemiljø,Terrasse og grill,Grill"
Sexleketøy,Penispumpe,category,/3208/3208831/i.30x75!m.jpg,558 produkter,Penispumpe,Penispumpe,/kategorier/penispumpe,filter,Skjønnhet og helse>Sex og lyst>Sexleketøy>Penispumpe,1717733687815045120,13458,3208,Skjønnhet og helse,,Penispumpe,13458,,true,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Sex og lyst,Sexleketøy"
Sexleketøy,Penisring,category,/3208/3208849/i.96x75!m.jpg,558 produkter,Penisring,Penisring,/kategorier/penisring,filter,Skjønnhet og helse>Sex og lyst>Sexleketøy>Penisring,1717733687815045121,13466,3208,Skjønnhet og helse,,Penisring,13466,,true,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Sex og lyst,Sexleketøy"
Sexleketøy,Penissleeve,category,/3208/3208828/i.48x75!m.jpg,558 produkter,Penissleeve,Penissleeve,/kategorier/penissleeve,filter,Skjønnhet og helse>Sex og lyst>Sexleketøy>Penissleeve,1717733687815045122,13457,3208,Skjønnhet og helse,,Penissleeve,13457,,true,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Sex og lyst,Sexleketøy"
Bære og frakte,Pennal,category,/3287/3287127/i.156x75!m.jpg,35 produkter,Pennal,Pennal,/kategorier/pennal,products,Sport og friluftsliv>Bære og frakte>Pennal,1717733687815045123,11931,1343,Sport og friluftsliv,"penal,penaler,penneholder,skinnpenal,skinnpennal,skolepenal,skolepennal",Pennal,11931,"penal,penneholder,skinnpennal,skinnpenal,skolepenal,skolepennal,penaler",false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Bære og frakte"
Sko,Pensko og snøresko,category,/2985/2985108/original.132x75!m.jpg,113 produkter,Pensko og snøresko,Pensko og snøresko,/kategorier/pensko-og-snoresko,products,Klær og sko>Sko>Pensko og snøresko,1717733687815045124,11706,1718,Klær og sko,,Pensko og snøresko,11706,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Sko"
Barnesko,Pensko til barn,category,/3139/3139489/i.110x75!m.jpg,38 produkter,Pensko til barn,Pensko til barn,/kategorier/pensko-til-barn,products,Klær og sko>Barneklær>Barnesko>Pensko til barn,1717733687815045125,12019,1035,Klær og sko,,Pensko til barn,12019,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Barneklær,Barnesko"
Hage og utemiljø,Pergola og hagebue,category,/3231/3231612/i.106x75!m.jpg,25 produkter,Pergola og hagebue,Pergola og hagebue,/kategorier/pergola-og-hagebue,products,Hage og utemiljø>Pergola og hagebue,1717733687816093696,13574,1140,Hage og utemiljø,,Pergola og hagebue,13574,,false,2021-11-29T04:01:40.409Z,Hage og utemiljø
Kaffe og te,Perkolator,category,/3149/3149540/perkolator_6_koppar_eco-45531396-1.56x75!m.jpg,7 produkter,Perkolator,Perkolator,/kategorier/perkolator,products,Hjem og husholdning>Kjøkken>Kaffe og te>Perkolator,1717733687816093697,13158,1059,Hjem og husholdning,perkulator,Perkolator,13158,perkulator,false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Kjøkken,Kaffe og te"
Gardiner,Persienne,category,/3133/3133753/8711439310203_g_en_r458_2.76x75!m.jpg,412 produkter,Persienne,Persienne,/kategorier/persienne,filter,Hjem og husholdning>Tekstil>Gardiner>Persienne,1717733687816093698,13071,1241,Hjem og husholdning,persienner,Persienne,13071,persienner,false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Tekstil,Gardiner"
Vinterdekk,Piggdekk,category,/3019/3019134/original.54x75!m.jpg,226 produkter,Piggdekk,Piggdekk,/kategorier/piggdekk,filter,Bilutstyr>Dekk>Vinterdekk>Piggdekk,1717733687816093699,12635,5823,Bilutstyr,"med,pigg,vinterdekk",Piggdekk,12635,"vinterdekk,med,pigg",false,2021-11-29T04:01:40.409Z,"Bilutstyr,Dekk,Vinterdekk"
Vinterdekk,Piggfrie vinterdekk,category,/3019/3019133/original.52x75!m.jpg,226 produkter,Piggfrie vinterdekk,Piggfrie vinterdekk,/kategorier/piggfrie-vinterdekk,filter,Bilutstyr>Dekk>Vinterdekk>Piggfrie vinterdekk,1717733687817142272,12634,5823,Bilutstyr,"dekk,piggfrie",Piggfrie vinterdekk,12634,"piggfrie,dekk",false,2021-11-29T04:01:40.409Z,"Bilutstyr,Dekk,Vinterdekk"
Vintersko,Piggsko,category,/3037/3037778/original.84x75!m.jpg,935 produkter,Piggsko,Piggsko,/kategorier/piggsko,filter,Klær og sko>Sko>Vintersko>Piggsko,1717733687817142273,12742,13642,Klær og sko,,Piggsko,12742,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Sko,Vintersko"
I enden av snøret,Pilk,category,/3261/3261554/WEB_Image%201494774638.300x50!m.jpg,928 produkter,Pilk,Pilk,/kategorier/pilk,filter,Sport og friluftsliv>Fiske>I enden av snøret>Pilk,1717733687817142274,13696,1093,Sport og friluftsliv,,Pilk,13696,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Fiske,I enden av snøret"
Frø og kjerner,Pinjekjerner,category,/3155/3155667/hel-18436-200702.500x500m.74x75!m.jpg,63 produkter,Pinjekjerner,Pinjekjerner,/kategorier/pinjekjerner,filter,Skjønnhet og helse>Apotek>Helsekost>Frø og kjerner>Pinjekjerner,1717733687817142275,13254,1024,Skjønnhet og helse,,Pinjekjerner,13254,,false,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Apotek,Helsekost,Frø og kjerner"
Strikkepinner,Pinnesett,category,/3163/3163124/knitpro-karbonz-strompepinnesett-karbonfiber-20-cm-25-5-mm-6-storrelser.228x300m.58x75!m.jpg,83 produkter,Pinnesett,Pinnesett,/kategorier/pinnesett,filter,Hobby>Garn og strikkepinner>Strikkepinner>Pinnesett,1717733687817142276,13288,1535,Hobby,,Pinnesett,13288,,false,2021-11-29T04:01:40.409Z,"Hobby,Garn og strikkepinner,Strikkepinner"
Tilbehør til sminke,Pinsett,category,/2970/2970871/original.52x75!m.jpg,517 produkter,Pinsett,Pinsett,/kategorier/pinsett,filter,Skjønnhet og helse>Sminke>Tilbehør til sminke>Pinsett,1717733687817142277,12298,2001,Skjønnhet og helse,,Pinsett,12298,,false,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Sminke,Tilbehør til sminke"
Kjøkkenutstyr,Pizzastein,category,/1568/1568950/pizzastein.76x75!m.jpg,60 produkter,Pizzastein,Pizzastein,/kategorier/pizzastein,products,Hjem og husholdning>Kjøkken>Kjøkkenutstyr>Pizzastein,1717733687817142278,11327,2341,Hjem og husholdning,"bakestein,bakesten,pizzaplate,pizzasten,pizzastål",Pizzastein,11327,"pizzasten,pizzastål,pizzaplate,bakesten,bakestein",false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Kjøkken,Kjøkkenutstyr"
Verktøy,Planhøvel og tykkelseshøvel,category,/3155/3155642/6f04477ffd1143799c794ee698f38759.120x75!m.jpg,19 produkter,Planhøvel og tykkelseshøvel,Planhøvel og tykkelseshøvel,/kategorier/planhoevel-og-tykkelseshoevel,products,Bygg og verktøy>Verktøy>Planhøvel og tykkelseshøvel,1717733687818190848,13247,2378,Bygg og verktøy,,Planhøvel og tykkelseshøvel,13247,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Verktøy"
Hage og utemiljø,Planting og hagestell,category,/3125/3125369/965363184531-41132.40x75!m.jpg,454 produkter,Planting og hagestell,Planting og hagestell,/kategorier/planting-og-hagestell,categories,Hage og utemiljø>Planting og hagestell,1717733687818190849,13038,3199,Hage og utemiljø,,Planting og hagestell,13038,,false,2021-11-29T04:01:40.409Z,Hage og utemiljø
Rengjøring - Eksteriør,Plast og gummifornyer,category,/3236/3236316/i.36x75!m.jpg,17 produkter,Plast og gummifornyer,Plast og gummifornyer,/kategorier/plast-og-gummifornyer,products,Bilutstyr>Bilpleie og rengjøring>Rengjøring - Eksteriør>Plast og gummifornyer,1717733687818190850,13597,1043,Bilutstyr,,Plast og gummifornyer,13597,,false,2021-11-29T04:01:40.409Z,"Bilutstyr,Bilpleie og rengjøring,Rengjøring - Eksteriør"
Sår og skade,Plaster,category,/2999/2999931/original.48x75!m.jpg,77 produkter,Plaster,Plaster,/kategorier/plaster,products,Skjønnhet og helse>Apotek>Sår og skade>Plaster,1717733687819239424,12514,1151,Skjønnhet og helse,,Plaster,12514,,false,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Apotek,Sår og skade"
Stereo og musikkanlegg,Platespiller,category,/1099/1099263/category_11061_logo.100x75!m.jpg,141 produkter,Platespiller,Platespiller,/kategorier/platespiller,products,Lyd og bilde>HiFi>Stereo og musikkanlegg>Platespiller,1717733687819239425,11061,3969,Lyd og bilde,lp spiller,Platespiller,11061,lp spiller,false,2021-11-29T04:01:40.409Z,"Lyd og bilde,HiFi,Stereo og musikkanlegg"
Hvitevarer,Platetopp,category,/1581/1581748/8003437830259_whirlpool_ACM8090NE_F.100x75!m.jpg,374 produkter,Platetopp,Platetopp,/kategorier/platetopp,products,Hvitevarer>Platetopp,1717733687819239426,11339,6153,Hvitevarer,"gasstopp,gasstopper,induksjonsplater,induksjonstopper,kokeplate,kokeplater,koketopp,koketopper,platetopper",Platetopp,11339,"koketopp,kokeplate,platetopper,koketopper,kokeplater,induksjonstopper,induksjonsplater,gasstopp,gasstopper",false,2021-11-29T04:01:40.409Z,Hvitevarer
Legoklosser og byggeleker,Playmobil,category,/2925/2925211/original.80x75!m.jpg,194 produkter,Playmobil,Playmobil,/kategorier/playmobil,products,Foreldre og barn>Leker>Legoklosser og byggeleker>Playmobil,1717733687819239427,12077,1867,Foreldre og barn,,Playmobil,12077,,false,2021-11-29T04:01:40.409Z,"Foreldre og barn,Leker,Legoklosser og byggeleker"
Spillkonsoller,PlayStation 4 - PS4,category,/2971/2971194/original.78x75!m.jpg,145 produkter,PlayStation 4 - PS4,PlayStation 4 - PS4,/kategorier/playstation-4-ps4,filter,Gaming>Spillkonsoller>PlayStation 4 - PS4,1717733687819239428,12300,72515,Gaming,"ps4,sony",PlayStation 4 - PS4,12300,"sony,ps4",false,2021-11-29T04:01:40.409Z,"Gaming,Spillkonsoller"
Spillkonsoller,PlayStation 5 - PS5,category,/3131/3131725/5ee8cfc6191824168f10a07a.70x75!m.jpg,145 produkter,PlayStation 5 - PS5,PlayStation 5 - PS5,/kategorier/playstation-5-ps5,filter,Gaming>Spillkonsoller>PlayStation 5 - PS5,1717733687820288000,12301,72515,Gaming,"ps5,sony",PlayStation 5 - PS5,12301,"sony,ps5",false,2021-11-29T04:01:40.409Z,"Gaming,Spillkonsoller"
Tekstil,Pledd,category,/3023/3023373/original.66x75!m.png,105 produkter,Pledd,Pledd,/kategorier/pledd,products,Hjem og husholdning>Tekstil>Pledd,1717733687820288001,12058,2190,Hjem og husholdning,teppe,Pledd,12058,teppe,false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Tekstil"
Hagemaskiner,Plentraktor og sitteklipper,category,/1881/1881716/original.102x75!m.jpg,40 produkter,Plentraktor og sitteklipper,Plentraktor og sitteklipper,/kategorier/plentraktor-og-sitteklipper,products,Hage og utemiljø>Hagemaskiner>Plentraktor og sitteklipper,1717733687820288002,11818,1202,Hage og utemiljø,traktorklipper,Plentraktor og sitteklipper,11818,traktorklipper,false,2021-11-29T04:01:40.409Z,"Hage og utemiljø,Hagemaskiner"
Gardiner,Plisségardin,category,/3132/3132307/8718475858072_a_en_hd.54x75!m.jpg,412 produkter,Plisségardin,Plisségardin,/kategorier/plissegardin,filter,Hjem og husholdning>Tekstil>Gardiner>Plisségardin,1717733687820288003,13060,1241,Hjem og husholdning,"plissegardin,plissegardiner,plisségardiner",Plisségardin,13060,"plissegardin,plissegardiner,plisségardiner",false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Tekstil,Gardiner"
