parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Kabler (signal og datakabler),Nettverkskabler,category,/1696/1696959/original.114x75!m.jpg,263 produkter,Nettverkskabler,Nettverkskabler,/kategorier/nettverkskabler,products,Data>Datatilbehør>Kabler (signal og datakabler)>Nettverkskabler,1711025783720378368,11573,1161,Data,"ethernet,internettkabel,netværkskabel",Nettverkskabler,11573,"netværkskabel,internettkabel,ethernet",false,2021-09-16T03:02:24.434Z,"Data,Datatilbehør,Kabler (signal og datakabler)"
Datakomponenter,Nettverkskort,category,/227/227787/mProG-2000SE.108x75!m.jpg,26 produkter,Nettverkskort,Nettverkskort,/kategorier/nettverkskort,products,Data>Datakomponenter>Nettverkskort,1711025783722475520,263,1163,Data,,Nettverkskort,263,,false,2021-09-16T03:02:24.434Z,"Data,Datakomponenter"
Lagring,Nettverkslagring (NAS),category,/214/214562/large_img_8.90x75!m.gif,112 produkter,Nettverkslagring (NAS),Nettverkslagring (NAS),/kategorier/nettverkslagring-nas,products,Data>Lagring>Nettverkslagring (NAS),1711025783722475521,279,1543,Data,,Nettverkslagring (NAS),279,,false,2021-09-16T03:02:24.434Z,"Data,Lagring"
Stereo og musikkanlegg,Nettverkspiller,category,/3015/3015401/original.180x75!m.jpg,25 produkter,Nettverkspiller,Nettverkspiller,/kategorier/nettverkspiller,products,Lyd og bilde>HiFi>Stereo og musikkanlegg>Nettverkspiller,1711025783724572672,10020,1199,Lyd og bilde,"media,mediaplayer,player",Nettverkspiller,10020,"mediaplayer,media,player",false,2021-09-16T03:02:24.434Z,"Lyd og bilde,HiFi,Stereo og musikkanlegg"
Nettverk,Nettverksruter,category,/1685/1685730/original.102x75!m.jpg,263 produkter,Nettverksruter,Nettverksruter,/kategorier/nettverksruter,products,Data>Nettverk>Nettverksruter,1711025783724572673,259,3104,Data,"basestasjon,mobilt bredbånd,router,ruter,trådløs ruter",Nettverksruter,259,"trådløs ruter,router,ruter,mobilt bredbånd,basestasjon",false,2021-09-16T03:02:24.434Z,"Data,Nettverk"
Spillkonsoller,Nintendo konsoll,category,/2971/2971210/original.182x75!m.jpg,144 produkter,Nintendo konsoll,Nintendo konsoll,/kategorier/nintendo-konsoll,filter,Gaming>Spillkonsoller>Nintendo konsoll,1711025783725621248,12304,20634,Gaming,"2ds,3ds,64,classic,mini,nes,snes,switch,u,wii,xl",Nintendo konsoll,12304,"wii,u,snes,nes,switch,3ds,2ds,xl,64,classic,mini",false,2021-09-16T03:02:24.434Z,"Gaming,Spillkonsoller"
Måleverktøy og laserverktøy,Nivellering,category,/3151/3151194/i.96x75!m.jpg,179 produkter,Nivellering,Nivellering,/kategorier/nivellering,categories,Bygg og verktøy>Verktøy>Måleverktøy og laserverktøy>Nivellering,1711025783726669824,13169,1845,Bygg og verktøy,,Nivellering,13169,,false,2021-09-16T03:02:24.434Z,"Bygg og verktøy,Verktøy,Måleverktøy og laserverktøy"
Nivellering,Nivelleringskikkert,category,/3152/3152083/ProductImage28907815.84x75!m.jpg,12 produkter,Nivelleringskikkert,Nivelleringskikkert,/kategorier/nivelleringskikkert,products,Bygg og verktøy>Verktøy>Måleverktøy og laserverktøy>Nivellering>Nivelleringskikkert,1711025783726669825,13193,1039,Bygg og verktøy,,Nivelleringskikkert,13193,,false,2021-09-16T03:02:24.434Z,"Bygg og verktøy,Verktøy,Måleverktøy og laserverktøy,Nivellering"
Diverse til hjemmet,Nuppefjerner,category,/2968/2968937/original.102x75!m.jpg,25 produkter,Nuppefjerner,Nuppefjerner,/kategorier/nuppefjerner,search,Hjem og husholdning>Diverse til hjemmet>Nuppefjerner,1711025783727718400,12146,1154,Hjem og husholdning,,Nuppefjerner,12146,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Diverse til hjemmet"
Brann og sikkerhet,Nøkkelskap og nøkkelboks,category,/3054/3054226/i.60x75!m.jpg,34 produkter,Nøkkelskap og nøkkelboks,Nøkkelskap og nøkkelboks,/kategorier/noekkelskap-og-noekkelboks,products,Hjem og husholdning>Brann og sikkerhet>Nøkkelskap og nøkkelboks,1711025783727718401,12776,1278,Hjem og husholdning,,Nøkkelskap og nøkkelboks,12776,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Brann og sikkerhet"
Foto og video,Objektiv,category,/18/18943/olympus_zuiko_digital_ed7-14_1.112x75!m.jpg,789 produkter,Objektiv,Objektiv,/kategorier/objektiv,products,Foto og video>Objektiv,1711025783728766976,24,1489,Foto og video,"fotolinse,kameralinse,kameraobjektiv",Objektiv,24,"kameralinse,fotolinse,kameraobjektiv",false,2021-09-16T03:02:24.434Z,Foto og video
Høstjakke og vårjakke,Olajakke,category,/3092/3092741/16502593_500_A.376x500m.56x75!m.jpg,752 produkter,Olajakke,Olajakke,/kategorier/olajakke,filter,Klær og sko>Ytterjakke>Høstjakke og vårjakke>Olajakke,1711025783728766977,12899,1257,Klær og sko,"denimjakke,jeansjakke",Olajakke,12899,"denimjakke,jeansjakke",false,2021-09-16T03:02:24.434Z,"Klær og sko,Ytterjakke,Høstjakke og vårjakke"
Olje,Olivenolje,category,/3156/3156637/nv_aw16_nv1100_ps.240x1008m.18x75!m.jpg,70 produkter,Olivenolje,Olivenolje,/kategorier/olivenolje,filter,Skjønnhet og helse>Apotek>Helsekost>Olje>Olivenolje,1711025783729815552,13261,1081,Skjønnhet og helse,,Olivenolje,13261,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Helsekost,Olje"
Helsekost,Olje,category,/3155/3155305/original.398x626m.48x75!m.jpg,46 produkter,Olje,Olje,/kategorier/olje,products,Skjønnhet og helse>Apotek>Helsekost>Olje,1711025783729815553,13235,1081,Skjønnhet og helse,,Olje,13235,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Helsekost"
Varmeovn,Oljeovn,category,/3018/3018350/original.38x75!m.jpg,628 produkter,Oljeovn,Oljeovn,/kategorier/oljeovn,filter,Hjem og husholdning>Varme og klima>Varmeovn>Oljeovn,1711025783730864128,12616,4095,Hjem og husholdning,,Oljeovn,12616,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Varme og klima,Varmeovn"
Data,Operativsystem,category,/1888/1888576/alleged-windows-10-retail-boxes-leaked-486660-3.76x75!m.jpg,30 produkter,Operativsystem,Operativsystem,/kategorier/operativsystem,products,Data>Operativsystem,1711025783730864129,11823,1506,Data,"oprativsystem,os,programvare,software",Operativsystem,11823,"software,programvare,os,oprativsystem",false,2021-09-16T03:02:24.434Z,Data
Verktøy,Oppbevaring,category,/1764/1764652/original.78x75!m.jpg,13 produkter,Oppbevaring,Oppbevaring,/kategorier/oppbevaring,products,Bygg og verktøy>Verktøy>Oppbevaring,1711025783731912704,11746,1421,Bygg og verktøy,"verktøykasse,verktøyveske,verktøyvogn",Oppbevaring,11746,"verktøykasse,verktøyvogn,verktøyveske",false,2021-09-16T03:02:24.434Z,"Bygg og verktøy,Verktøy"
Matoppbevaring,Oppbevaringsglass,category,/2900/2900490/original.100x75!m.jpg,74 produkter,Oppbevaringsglass,Oppbevaringsglass,/kategorier/oppbevaringsglass,products,Hjem og husholdning>Kjøkken>Matoppbevaring>Oppbevaringsglass,1711025783734009856,12037,1094,Hjem og husholdning,oppbevaringskrukke,Oppbevaringsglass,12037,oppbevaringskrukke,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Matoppbevaring"
Hage og utemiljø,Oppblåsbart boblebad,category,/3022/3022879/original.130x75!m.jpg,11 produkter,Oppblåsbart boblebad,Oppblåsbart boblebad,/kategorier/oppblaasbart-boblebad,products,Hage og utemiljø>Oppblåsbart boblebad,1711025783735058432,12680,1249,Hage og utemiljø,"oppblåsbart,spa",Oppblåsbart boblebad,12680,"oppblåsbart,spa",false,2021-09-16T03:02:24.434Z,Hage og utemiljø
Kjøkkenapparater,Oppskjærsmaskin,category,/2257/2257973/FS-200W_Sharp_front_food_LR.68x75!m.jpg,48 produkter,Oppskjærsmaskin,Oppskjærsmaskin,/kategorier/oppskjaersmaskin,products,Hjem og husholdning>Kjøkken>Kjøkkenapparater>Oppskjærsmaskin,1711025783735058433,11855,1303,Hjem og husholdning,"oppskjæringsmaskin,skjæremaskin",Oppskjærsmaskin,11855,"skjæremaskin,oppskjæringsmaskin",false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Kjøkkenapparater"
Hvitevarer,Oppvaskmaskin,category,/1687/1687369/original.62x75!m.jpg,370 produkter,Oppvaskmaskin,Oppvaskmaskin,/kategorier/oppvaskmaskin,products,Hvitevarer>Oppvaskmaskin,1711025783736107008,248,2353,Hvitevarer,,Oppvaskmaskin,248,,false,2021-09-16T03:02:24.434Z,Hvitevarer
Kjøkkenutstyr,Oppvaskstativ,category,/3104/3104909/71FhfgAEmcL._AC_SL1500_.96x75!m.jpg,25 produkter,Oppvaskstativ,Oppvaskstativ,/kategorier/oppvaskstativ,products,Hjem og husholdning>Kjøkken>Kjøkkenutstyr>Oppvaskstativ,1711025783736107009,12958,1094,Hjem og husholdning,,Oppvaskstativ,12958,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Kjøkkenutstyr"
Datakomponenter,Optiske enheter,category,/18/18824/plextor_px716a.112x75!m.jpg,34 produkter,Optiske enheter,Optiske enheter,/kategorier/optiske-enheter,products,Data>Datakomponenter>Optiske enheter,1711025783737155584,40,1101,Data,,Optiske enheter,40,,false,2021-09-16T03:02:24.434Z,"Data,Datakomponenter"
Veggplater og bygningsplater,OSB Plater,category,/3073/3073553/original.130x75!m.jpg,342 produkter,OSB Plater,OSB Plater,/kategorier/osb-plater,filter,Bygg og verktøy>Trelast og byggevarer>Veggplater og bygningsplater>OSB Plater,1711025783737155585,12830,5239,Bygg og verktøy,,OSB Plater,12830,,false,2021-09-16T03:02:24.434Z,"Bygg og verktøy,Trelast og byggevarer,Veggplater og bygningsplater"
Kjøkkenutstyr,Ostehøvel,category,/2907/2907026/original.76x75!m.jpg,38 produkter,Ostehøvel,Ostehøvel,/kategorier/ostehovel,products,Hjem og husholdning>Kjøkken>Kjøkkenutstyr>Ostehøvel,1711025783738204160,12050,1154,Hjem og husholdning,"osteskjærer,osthøvel",Ostehøvel,12050,"osthøvel,osteskjærer",false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Kjøkkenutstyr"
Kjøkkenkniv,Ostekniv,category,/3233/3233012/fiskars-functional-form-ostekniv-hvid-1015987-28254-1.640x110m.300x52!m.jpg,662 produkter,Ostekniv,Ostekniv,/kategorier/ostekniv,filter,Hjem og husholdning>Kjøkken>Kjøkkenkniv>Ostekniv,1711025783739252736,13586,1392,Hjem og husholdning,,Ostekniv,13586,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Kjøkkenkniv"
Fiske,Oterfiske,category,/3269/3269235/900026-1.232x75!m.jpg,31 produkter,Oterfiske,Oterfiske,/kategorier/oterfiske,products,Sport og friluftsliv>Fiske>Oterfiske,1711025783740301312,13725,1034,Sport og friluftsliv,,Oterfiske,13725,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Fiske"
Klær og sko,Overdeler,category,/2983/2983827/original.58x75!m.jpg,1589 produkter,Overdeler,Overdeler,/kategorier/overdeler,categories,Klær og sko>Overdeler,1711025783741349888,11596,3731,Klær og sko,,Overdeler,11596,,false,2021-09-16T03:02:24.434Z,Klær og sko
Barneklær,Overdeler til barn,category,/3269/3269578/i.66x75!m.jpg,639 produkter,Overdeler til barn,Overdeler til barn,/kategorier/overdeler-til-barn,categories,Klær og sko>Barneklær>Overdeler til barn,1711025783742398464,13348,1513,Klær og sko,,Overdeler til barn,13348,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Barneklær"
Rengjøring,Overflatedesinfeksjon,category,/3095/3095668/243324-prod243324.32x75!m.jpg,64 produkter,Overflatedesinfeksjon,Overflatedesinfeksjon,/kategorier/overflatedesinfeksjon,products,Hjem og husholdning>Rengjøring>Overflatedesinfeksjon,1711025783744495616,12908,1119,Hjem og husholdning,"desinfeksjonsspray,desinfeksjonssprit",Overflatedesinfeksjon,12908,"desinfeksjonsspray,desinfeksjonssprit",false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Rengjøring"
Elektroverktøy,Overfres,category,/1580/1580279/overfres.68x75!m.jpg,49 produkter,Overfres,Overfres,/kategorier/overfres,products,Bygg og verktøy>Verktøy>Elektroverktøy>Overfres,1711025783746592768,11337,1813,Bygg og verktøy,"håndoverfres,kantoverfres",Overfres,11337,"kantoverfres,håndoverfres",false,2021-09-16T03:02:24.434Z,"Bygg og verktøy,Verktøy,Elektroverktøy"
Seng,Overmadrass,category,/3134/3134233/20170706-IMG_6082-p.102x75!m.jpg,28 produkter,Overmadrass,Overmadrass,/kategorier/overmadrass,products,Hjem og husholdning>Møbler>Seng>Overmadrass,1711025783747641344,13079,1147,Hjem og husholdning,,Overmadrass,13079,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Møbler,Seng"
Nettverk,Overvåkningskamera og nettverkskamera,category,/1571/1571049/original%20%281%29.104x75!m.jpg,129 produkter,Overvåkningskamera og nettverkskamera,Overvåkningskamera og nettverkskamera,/kategorier/overvakningskamera-og-nettverkskamera,products,Data>Nettverk>Overvåkningskamera og nettverkskamera,1711025783748689920,11332,2525,Data,"ip kamera,kameraovervåkning",Overvåkningskamera og nettverkskamera,11332,"ip kamera,kameraovervåkning",false,2021-09-16T03:02:24.434Z,"Data,Nettverk"
Bygg og verktøy,Ovn og peis,category,/3038/3038890/original.28x75!m.png,394 produkter,Ovn og peis,Ovn og peis,/kategorier/ovn-og-peis,categories,Bygg og verktøy>Ovn og peis,1711025783749738496,12744,6572,Bygg og verktøy,,Ovn og peis,12744,,false,2021-09-16T03:02:24.434Z,Bygg og verktøy
Peistilbehør,Ovnsvifte,category,/3039/3039258/13500.70x75!m.jpg,50 produkter,Ovnsvifte,Ovnsvifte,/kategorier/ovnsvifte,filter,Bygg og verktøy>Ovn og peis>Peistilbehør>Ovnsvifte,1711025783750787072,12749,3229,Bygg og verktøy,,Ovnsvifte,12749,,false,2021-09-16T03:02:24.434Z,"Bygg og verktøy,Ovn og peis,Peistilbehør"
Huawei deksel,P20 deksel,category,/2989/2989180/original.36x75!m.jpg,1567 produkter,P20 deksel,P20 deksel,/kategorier/p20-deksel,filter,Mobil og nettbrett>Mobildeksel>Huawei deksel>P20 deksel,1711025783750787073,12451,1644,Mobil og nettbrett,,P20 deksel,12451,,false,2021-09-16T03:02:24.434Z,"Mobil og nettbrett,Mobildeksel,Huawei deksel"
Huawei deksel,P20 Lite deksel,category,/2989/2989767/original.36x75!m.jpg,1567 produkter,P20 Lite deksel,P20 Lite deksel,/kategorier/p20-lite-deksel,filter,Mobil og nettbrett>Mobildeksel>Huawei deksel>P20 Lite deksel,1711025783751835648,12453,1644,Mobil og nettbrett,,P20 Lite deksel,12453,,false,2021-09-16T03:02:24.434Z,"Mobil og nettbrett,Mobildeksel,Huawei deksel"
Huawei deksel,P20 Pro deksel,category,/2986/2986599/original.36x75!m.jpg,1567 produkter,P20 Pro deksel,P20 Pro deksel,/kategorier/p20-pro-deksel,filter,Mobil og nettbrett>Mobildeksel>Huawei deksel>P20 Pro deksel,1711025783751835649,12434,1644,Mobil og nettbrett,,P20 Pro deksel,12434,,false,2021-09-16T03:02:24.434Z,"Mobil og nettbrett,Mobildeksel,Huawei deksel"
Huawei deksel,P30 deksel,category,/2986/2986870/original.36x75!m.jpg,1567 produkter,P30 deksel,P30 deksel,/kategorier/p30-deksel,filter,Mobil og nettbrett>Mobildeksel>Huawei deksel>P30 deksel,1711025783752884224,12438,1644,Mobil og nettbrett,,P30 deksel,12438,,false,2021-09-16T03:02:24.434Z,"Mobil og nettbrett,Mobildeksel,Huawei deksel"
Huawei deksel,P30 Lite deksel,category,/2987/2987557/original.56x75!m.jpg,1567 produkter,P30 Lite deksel,P30 Lite deksel,/kategorier/p30-lite-deksel,filter,Mobil og nettbrett>Mobildeksel>Huawei deksel>P30 Lite deksel,1711025783752884225,12443,1644,Mobil og nettbrett,,P30 Lite deksel,12443,,false,2021-09-16T03:02:24.434Z,"Mobil og nettbrett,Mobildeksel,Huawei deksel"
Huawei deksel,P30 Pro deksel,category,/2986/2986696/original.36x75!m.jpg,1567 produkter,P30 Pro deksel,P30 Pro deksel,/kategorier/p30-pro-deksel,filter,Mobil og nettbrett>Mobildeksel>Huawei deksel>P30 Pro deksel,1711025783753932800,12437,1644,Mobil og nettbrett,,P30 Pro deksel,12437,,false,2021-09-16T03:02:24.434Z,"Mobil og nettbrett,Mobildeksel,Huawei deksel"
Vannsport,Packraft,category,/3229/3229487/original.102x75!m.jpg,26 produkter,Packraft,Packraft,/kategorier/packraft,products,Sport og friluftsliv>Sportsutstyr>Vannsport>Packraft,1711025783753932801,13562,1086,Sport og friluftsliv,,Packraft,13562,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Vannsport"
Racketsport,Padel,category,/3242/3242832/i.48x75!m.png,247 produkter,Padel,Padel,/kategorier/padel,categories,Sport og friluftsliv>Sportsutstyr>Racketsport>Padel,1711025783754981376,13630,1166,Sport og friluftsliv,,Padel,13630,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Racketsport"
Padel,Padelball,category,/3243/3243008/i.48x75!m.jpg,33 produkter,Padelball,Padelball,/kategorier/padelball,products,Sport og friluftsliv>Sportsutstyr>Racketsport>Padel>Padelball,1711025783754981377,13633,1004,Sport og friluftsliv,,Padelball,13633,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Racketsport,Padel"
Padel,Padelracket,category,/3242/3242836/i.76x75!m.jpg,214 produkter,Padelracket,Padelracket,/kategorier/padelracket,products,Sport og friluftsliv>Sportsutstyr>Racketsport>Padel>Padelracket,1711025783756029952,13631,1166,Sport og friluftsliv,,Padelracket,13631,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Racketsport,Padel"
Vannsport,Padleåre,category,/3232/3232134/i.32x75!m.jpg,111 produkter,Padleåre,Padleåre,/kategorier/padleaare,products,Sport og friluftsliv>Sportsutstyr>Vannsport>Padleåre,1711025783756029953,13578,1110,Sport og friluftsliv,"kajakkåre,kanoåre",Padleåre,13578,"kajakkåre,kanoåre",false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Vannsport"
Bære og frakte,Pakksekk,category,/3262/3262857/16c506c7c7f544b7bf2fe3314bfccb9e.46x75!m.png,176 produkter,Pakksekk,Pakksekk,/kategorier/pakksekk,products,Sport og friluftsliv>Bære og frakte>Pakksekk,1711025783756029954,11503,1207,Sport og friluftsliv,"pakksekk,pakksekker,tørrsekk,tørrsekker",Pakksekk,11503,"tørrsekk,pakksekker,tørrsekker,pakksekk",false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Bære og frakte"
Varmeovn,Panelovn,category,/3018/3018351/original.154x75!m.jpg,628 produkter,Panelovn,Panelovn,/kategorier/panelovn,filter,Hjem og husholdning>Varme og klima>Varmeovn>Panelovn,1711025783757078528,12617,4095,Hjem og husholdning,,Panelovn,12617,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Varme og klima,Varmeovn"
Luer og hatter,Pannebånd,category,/3071/3071690/original.154x75!m.jpg,605 produkter,Pannebånd,Pannebånd,/kategorier/pannebaand,filter,Klær og sko>Accessories og tilbehør>Luer og hatter>Pannebånd,1711025783757078529,12815,1391,Klær og sko,,Pannebånd,12815,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Accessories og tilbehør,Luer og hatter"
Hodeplagg til barn,Pannebånd til barn,category,/3155/3155090/Panneba%CC%8And.132x75!m.jpg,10 produkter,Pannebånd til barn,Pannebånd til barn,/kategorier/pannebaand-til-barn,products,Klær og sko>Barneklær>Accessories og tilbehør til barn>Hodeplagg til barn>Pannebånd til barn,1711025783758127104,13222,1011,Klær og sko,,Pannebånd til barn,13222,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Barneklær,Accessories og tilbehør til barn,Hodeplagg til barn"
Accessories og tilbehør,Paraply,category,/3007/3007778/original.78x75!m.jpg,64 produkter,Paraply,Paraply,/kategorier/paraply,products,Klær og sko>Accessories og tilbehør>Paraply,1711025783758127105,12548,1081,Klær og sko,,Paraply,12548,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Accessories og tilbehør"
Småoppbevaring,Paraplystativ,category,/3167/3167173/p_32885-01-01.482x1024m.36x75!m.jpg,18 produkter,Paraplystativ,Paraplystativ,/kategorier/paraplystativ,products,Hjem og husholdning>Interiør>Småoppbevaring>Paraplystativ,1711025783759175680,13298,1015,Hjem og husholdning,,Paraplystativ,13298,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Interiør,Småoppbevaring"
Parasoll og tilbehør,Parasoll,category,/2943/2943857/original.76x75!m.jpg,120 produkter,Parasoll,Parasoll,/kategorier/parasoll,products,Hage og utemiljø>Hagemøbler>Parasoll og tilbehør>Parasoll,1711025783759175681,12140,1083,Hage og utemiljø,"balkongparasoll,hageparasoll,parasoller",Parasoll,12140,"parasoller,hageparasoll,balkongparasoll",false,2021-09-16T03:02:24.434Z,"Hage og utemiljø,Hagemøbler,Parasoll og tilbehør"
Hagemøbler,Parasoll og tilbehør,category,/2943/2943856/original.76x75!m.jpg,120 produkter,Parasoll og tilbehør,Parasoll og tilbehør,/kategorier/parasoll-og-tilbehor,categories,Hage og utemiljø>Hagemøbler>Parasoll og tilbehør,1711025783760224256,12139,1083,Hage og utemiljø,,Parasoll og tilbehør,12139,,false,2021-09-16T03:02:24.434Z,"Hage og utemiljø,Hagemøbler"
Parasoll og tilbehør,Parasollfot,category,/2944/2944077/original.76x75!m.jpg,222 produkter,Parasollfot,Parasollfot,/kategorier/parasollfot,search,Hage og utemiljø>Hagemøbler>Parasoll og tilbehør>Parasollfot,1711025783761272832,12141,1023,Hage og utemiljø,"fot,parasoll",Parasollfot,12141,"parasoll,fot",false,2021-09-16T03:02:24.434Z,"Hage og utemiljø,Hagemøbler,Parasoll og tilbehør"
