dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.17956169278511883,hidden_size_0:34,recurrent_dropout_0:0.1652587954124385,dropout_1:0.37269821116402496,hidden_size_1:3,recurrent_dropout_1:0.18214726584706253,learning_rate:0.0001323762983014199,batch_size:32,optimizer_name:Adam,number_of_epochs:22,score:0.422077476978302,Trial number:34
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.1289674318116714,hidden_size_0:25,recurrent_dropout_0:0.21057855735221243,dropout_1:0.3014063572344425,hidden_size_1:47,recurrent_dropout_1:0.05125519078990269,learning_rate:1.3039914506271174e-06,batch_size:32,optimizer_name:Adam,number_of_epochs:17,score:0.5160232186317444,Trial number:35
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.02592745498660948,hidden_size_0:52,recurrent_dropout_0:0.07182039839640159,learning_rate:0.0003489127038444665,batch_size:32,optimizer_name:RMSprop,number_of_epochs:12,score:0.24997591972351074,Trial number:36
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.16571456152740535,hidden_size_0:6,recurrent_dropout_0:0.12273928592481956,dropout_1:0.1497083280443789,hidden_size_1:60,recurrent_dropout_1:0.23828389486056728,learning_rate:1.2638552663591084e-07,batch_size:32,optimizer_name:Adam,number_of_epochs:31,score:0.5251315832138062,Trial number:37
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.08371912249166615,hidden_size_0:15,recurrent_dropout_0:0.3074485468839312,dropout_1:0.10165130632436933,hidden_size_1:90,recurrent_dropout_1:0.1251643541868488,learning_rate:0.00592292730187231,batch_size:32,optimizer_name:Adam,number_of_epochs:5,score:0.27614301443099976,Trial number:38
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.3942415347851229,hidden_size_0:43,recurrent_dropout_0:0.002725319827851458,learning_rate:0.0008268639573601785,batch_size:32,optimizer_name:Adam,number_of_epochs:38,score:0.263798326253891,Trial number:39
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.20451844219115772,hidden_size_0:21,recurrent_dropout_0:0.2251499653960477,dropout_1:0.22263752427263278,hidden_size_1:78,recurrent_dropout_1:0.28359830605403524,learning_rate:0.00019959965259319686,batch_size:32,optimizer_name:RMSprop,number_of_epochs:22,score:0.26502615213394165,Trial number:40
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.1115791834437527,hidden_size_0:53,recurrent_dropout_0:0.34238915703061645,learning_rate:0.0019649185893709214,batch_size:32,optimizer_name:Adam,number_of_epochs:18,score:0.24743947386741638,Trial number:41
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.10264192152425235,hidden_size_0:61,recurrent_dropout_0:0.3463369868976516,learning_rate:0.002528199637044007,batch_size:32,optimizer_name:Adam,number_of_epochs:8,score:0.2484673708677292,Trial number:42
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.06142407984663803,hidden_size_0:58,recurrent_dropout_0:0.35766058650879007,learning_rate:0.002500135177511291,batch_size:32,optimizer_name:Adam,number_of_epochs:8,score:0.2467302829027176,Trial number:43
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.24839454166892724,hidden_size_0:60,recurrent_dropout_0:0.3655635498339039,learning_rate:0.008478209122828144,batch_size:32,optimizer_name:Adam,number_of_epochs:8,score:0.294825941324234,Trial number:44
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.09847855071053027,hidden_size_0:71,recurrent_dropout_0:0.33966707881009567,learning_rate:0.0027782590313146197,batch_size:32,optimizer_name:Adam,number_of_epochs:2,score:0.2642010450363159,Trial number:45
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.1244915781901901,hidden_size_0:80,recurrent_dropout_0:0.38898184194866825,learning_rate:0.0005569894661912726,batch_size:32,optimizer_name:Adam,number_of_epochs:5,score:0.2536824941635132,Trial number:46
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.16267941024458377,hidden_size_0:65,recurrent_dropout_0:0.3335835790914303,learning_rate:0.009658367104929592,batch_size:32,optimizer_name:Adam,number_of_epochs:11,score:0.3025985658168793,Trial number:47
