dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.04918448668175268,hidden_size_0:8,recurrent_dropout_0:0.1351787539149555,learning_rate:0.0020601429892362637,batch_size:32,optimizer_name:Adam,number_of_epochs:31,score:0.2710995376110077,Trial number:43
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.061689404896315865,hidden_size_0:1,recurrent_dropout_0:0.10965110731162064,learning_rate:0.00556751315152366,batch_size:32,optimizer_name:Adam,number_of_epochs:30,score:0.2653261423110962,Trial number:44
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.011547002853735059,hidden_size_0:26,recurrent_dropout_0:0.2880343320469684,learning_rate:0.0013854324946766486,batch_size:32,optimizer_name:Adam,number_of_epochs:26,score:0.26220184564590454,Trial number:45
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.037219779567592,hidden_size_0:17,recurrent_dropout_0:0.06819649630926017,dropout_1:0.1522212923703409,hidden_size_1:35,recurrent_dropout_1:0.14877551226504016,learning_rate:0.009890769181987722,batch_size:32,optimizer_name:Adam,number_of_epochs:35,score:0.2672659754753113,Trial number:46
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.016555432878200053,hidden_size_0:69,recurrent_dropout_0:0.09575639947566221,learning_rate:0.005237126088010155,batch_size:32,optimizer_name:RMSprop,number_of_epochs:39,score:0.2712936997413635,Trial number:47
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.08889288645842697,hidden_size_0:10,recurrent_dropout_0:0.18253887424323376,learning_rate:0.002500778572317006,batch_size:32,optimizer_name:Adam,number_of_epochs:22,score:0.2610490322113037,Trial number:48
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.3884169453841708,hidden_size_0:4,recurrent_dropout_0:0.12314571415503296,learning_rate:7.838605357828006e-05,batch_size:32,optimizer_name:Adam,number_of_epochs:32,score:0.4881146550178528,Trial number:49
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.11665924082522942,hidden_size_0:22,recurrent_dropout_0:0.08534792049365317,learning_rate:7.756235065936698e-07,batch_size:32,optimizer_name:Adam,number_of_epochs:28,score:0.4506586194038391,Trial number:50
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.0025143004480303044,hidden_size_0:4,recurrent_dropout_0:0.13530172374482982,learning_rate:0.009557032130615959,batch_size:32,optimizer_name:Adam,number_of_epochs:25,score:0.24380092322826385,Trial number:51
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.0027081342191232205,hidden_size_0:4,recurrent_dropout_0:0.14602292229861968,learning_rate:0.005813451625637395,batch_size:32,optimizer_name:Adam,number_of_epochs:28,score:0.25808438658714294,Trial number:52
